Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2007-01-12,35.477,35.555,34.99,35.354,885459
2007-01-15,35.068,35.635,35.068,35.513,2052900
2007-01-16,34.668,34.972,34.302,34.546,2459156
2007-01-17,34.467,34.467,33.458,33.659,731491
2007-01-18,33.7,35.938,33.7,35.251,3100197
2007-01-19,34.625,35.859,34.467,35.859,1939700
2007-01-22,35.877,37.288,35.877,35.957,2390876
2007-01-23,35.154,36.966,35.009,36.845,1779817
2007-01-24,37.167,37.531,35.677,35.877,1994121
2007-01-25,36.243,37.087,35.677,36.682,2124083
2007-01-26,36.28,37.269,35.916,37.087,2362751
2007-01-29,37.004,37.49,35.877,37.087,3004446
2007-01-30,36.28,36.682,35.799,36.402,1155588
2007-01-31,36.48,37.046,35.957,36.682,1359969
2007-02-01,37.046,37.447,36.802,37.288,1529311
2007-02-02,37.087,37.793,35.477,35.477,2723082
2007-02-05,35.477,36.12,35.415,35.714,1842516
2007-02-06,35.999,36.181,35.312,36.181,1018439
2007-02-07,36.383,36.383,35.391,35.677,854955
2007-02-08,35.068,35.477,33.622,33.738,1516469
2007-02-09,34.265,34.347,33.902,34.144,1013605
2007-02-12,33.822,34.065,33.276,33.397,1247844
2007-02-13,33.378,35.677,33.177,35.452,1236311
2007-02-14,35.836,36.402,35.616,36.402,2515459
2007-02-15,36.28,36.321,35.635,36.243,1880337
2007-02-16,36.28,36.28,35.513,36.12,663182
2007-02-19,36.12,36.845,35.877,36.48,905636
2007-02-20,36.48,36.62,35.677,35.836,671591
2007-02-21,36.359,36.704,35.877,36.443,1091710
2007-02-22,37.087,39.241,37.046,39.241,3042821
2007-02-23,39.142,39.788,39.064,39.503,2075758
2007-02-26,39.909,40.312,39.587,40.189,1723009
2007-02-27,39.021,39.021,36.564,37.186,2278296
2007-02-28,35.555,36.765,35.555,36.139,2410491
2007-03-01,36.139,37.35,34.668,35.312,2452738
2007-03-02,35.677,35.799,34.869,34.99,1421490
2007-03-05,34.265,34.265,33.537,34.023,2587954
2007-03-06,34.625,35.415,34.504,35.271,2115812
2007-03-07,35.068,35.695,34.265,34.869,1312503
2007-03-08,36.078,37.691,36.078,37.691,3465956
2007-03-09,37.288,37.568,36.359,36.359,2089713
2007-03-12,37.087,37.167,35.714,35.877,2208376
2007-03-13,36.359,36.765,35.191,35.513,2252031
2007-03-14,34.224,36.28,33.92,36.28,2305589
2007-03-15,36.321,37.269,36.078,37.124,3683246
2007-03-16,36.864,36.886,36.359,36.682,4659668
2007-03-19,37.087,37.89,36.886,37.89,2158673
2007-03-20,37.652,37.812,36.886,37.691,1873390
2007-03-21,37.691,37.812,37.41,37.691,1496061
2007-03-22,38.698,39.302,38.499,38.9,3486522
2007-03-23,38.499,39.503,38.214,39.265,1770386
2007-03-26,39.464,39.667,38.698,38.98,1899846
2007-03-27,39.503,39.909,38.779,39.283,1380680
2007-03-28,38.859,38.859,37.89,38.438,1616714
2007-03-29,38.298,39.344,37.83,38.681,1373492
2007-03-30,39.021,39.503,38.859,39.464,1923993
2007-04-02,39.423,39.423,38.153,38.194,1213596
2007-04-03,38.9,39.946,38.838,39.946,2186884
2007-04-04,41.563,41.722,40.914,41.078,2192704
2007-04-05,41.479,42.488,41.12,42.123,1650513
2007-04-10,43.333,45.553,43.333,45.43,3503665
2007-04-11,45.268,46.562,44.544,45.511,1713470
2007-04-12,45.231,47.164,45.231,45.795,3477843
2007-04-13,46.154,46.963,45.066,45.066,2102462
2007-04-16,46.033,47.528,46.033,47.528,3001512
2007-04-17,47.122,47.687,46.44,47.608,2911395
2007-04-18,48.374,48.618,46.884,47.085,3456713
2007-04-19,45.913,47.528,45.674,46.236,2617115
2007-04-20,46.762,48.051,46.762,47.044,1701138
2007-04-23,47.528,47.528,47.044,47.366,1046356
2007-04-24,47.243,47.444,45.351,45.473,1667019
2007-04-25,45.59,45.754,43.898,44.263,2696280
2007-04-26,45.43,45.43,43.455,43.534,2012369
2007-04-27,43.297,43.656,41.964,42.53,2308649
2007-04-30,42.852,43.619,42.324,43.133,779806
2007-05-02,44.342,44.502,43.656,43.941,1194718
2007-05-04,44.786,45.754,44.745,45.188,1640760
2007-05-07,45.754,46.154,45.231,45.553,1208883
2007-05-08,46.641,46.921,43.941,43.978,2024971
2007-05-09,44.708,45.553,44.665,45.151,1270496
2007-05-10,44.585,45.151,43.297,43.333,1232118
2007-05-11,43.133,43.211,41.843,42.731,2168065
2007-05-14,43.534,43.534,42.324,42.324,942104
2007-05-15,42.123,42.123,40.834,41.886,2416110
2007-05-16,41.52,41.843,41.078,41.157,1071889
2007-05-17,41.12,41.479,40.189,40.312,1297046
2007-05-18,39.946,40.712,39.825,39.946,2392677
2007-05-21,40.712,41.923,40.39,41.722,2241856
2007-05-22,42.731,42.932,42.488,42.81,3018362
2007-05-23,42.731,42.731,42.002,42.445,1199234
2007-05-24,41.801,43.053,41.479,42.208,1171605
2007-05-25,41.68,42.367,41.358,42.324,1054127
2007-05-28,42.932,44.1,42.932,44.1,527866
2007-05-29,44.708,45.43,44.422,45.151,1404462
2007-05-30,44.665,47.566,44.141,46.72,2091190
2007-05-31,47.766,47.972,46.679,46.762,3078620
2007-06-01,47.085,47.566,46.8,47.566,863827
2007-06-04,47.608,47.729,46.477,46.762,728579
2007-06-05,47.366,47.888,47.085,47.487,976030
2007-06-06,47.528,47.528,45.674,45.754,1349161
2007-06-08,44.824,45.553,43.856,44.063,4553433
2007-06-11,44.745,45.029,44.342,44.342,3049011
2007-06-12,44.464,45.351,44.464,45.151,1696332
2007-06-13,45.473,46.319,45.066,46.319,2333954
2007-06-14,46.963,47.729,46.762,47.608,1499561
2007-06-15,47.81,50.187,47.81,48.976,3644247
2007-06-18,49.784,50.509,49.384,50.028,1314024
2007-06-19,50.35,50.63,49.462,50.309,1707948
2007-06-20,50.551,51.116,49.822,49.987,3556318
2007-06-21,50.033,51.387,49.566,49.566,1988420
2007-06-22,50.126,51.387,50.126,51.341,1669366
2007-06-25,51.153,51.387,49.987,49.987,1209374
2007-06-26,49.893,50.919,49.473,50.919,1497653
2007-06-27,50.265,51.247,49.799,49.939,3118053
2007-06-28,50.405,50.919,49.799,50.686,1497736
2007-06-29,50.219,51.013,50.079,50.219,1531490
2007-07-02,50.219,51.059,49.987,50.919,1073792
2007-07-03,51.622,52.648,51.622,52.322,1912937
2007-07-04,52.322,53.069,52.275,52.881,713490
2007-07-05,52.648,53.49,52.415,53.49,590776
2007-07-06,53.536,56.526,53.302,56.526,4125389
2007-07-09,56.292,58.955,56.059,57.46,2586903
2007-07-10,56.76,56.76,55.357,56.012,2109392
2007-07-11,55.592,56.526,55.031,56.526,2043536
2007-07-12,56.993,57.787,56.573,57.18,778665
2007-07-13,57.927,58.301,57.227,58.208,1937868
2007-07-16,57.927,59.189,57.694,59.189,1000876
2007-07-17,58.768,58.768,57.507,58.348,2905134
2007-07-18,57.46,58.628,56.993,57.927,646631
2007-07-19,57.927,59.189,57.927,58.955,1238498
2007-07-20,59.095,59.796,59.095,59.329,1024229
2007-07-23,59.329,62.366,58.908,62.366,874732
2007-07-24,61.431,62.086,61.011,61.291,2761395
2007-07-25,60.03,61.851,57.974,61.291,1257618
2007-07-26,60.73,61.618,57.835,57.927,1885723
2007-07-27,57.694,59.049,56.619,58.395,1387539
2007-07-30,58.815,59.095,57.087,58.021,713011
2007-07-31,58.768,59.749,58.675,59.049,614697
2007-08-01,56.993,58.628,56.386,58.395,1236554
2007-08-02,58.768,58.815,57.227,57.694,1064444
2007-08-03,57.694,58.161,56.993,56.993,582633
2007-08-06,55.825,56.059,54.704,55.031,1419282
2007-08-07,55.592,56.059,55.357,55.592,789419
2007-08-08,56.106,56.526,54.144,54.19,1115672
2007-08-09,54.284,54.424,50.452,51.387,2154565
2007-08-10,49.752,50.452,49.052,49.706,1597035
2007-08-13,50.592,52.322,50.592,52.088,1672894
2007-08-14,51.387,52.088,50.919,50.967,890012
2007-08-16,46.716,48.584,46.481,48.116,1965155
2007-08-17,47.184,50.405,45.875,49.987,1766142
2007-08-20,50.78,50.826,48.584,49.425,780982
2007-08-21,49.052,49.987,47.511,47.698,885188
2007-08-22,48.584,51.295,48.584,50.265,2320101
2007-08-23,51.855,52.462,51.059,51.622,1409322
2007-08-24,51.387,52.788,50.452,52.788,1254409
2007-08-27,53.723,55.124,52.322,53.021,1520342
2007-08-28,52.088,52.741,51.855,52.228,777339
2007-08-29,50.686,53.208,50.686,52.368,1122154
2007-08-30,53.49,53.676,51.622,51.995,990278
2007-08-31,52.835,54.097,52.788,54.097,1660151
2007-09-03,53.723,54.424,53.302,54.003,803081
2007-09-04,53.63,53.863,52.881,53.49,830249
2007-09-05,53.676,54.097,52.088,52.088,1539468
2007-09-06,52.694,53.443,50.919,51.435,1380384
2007-09-07,51.949,53.021,50.219,50.219,1565057
2007-09-10,49.612,51.387,49.285,50.452,633077
2007-09-11,50.78,53.115,50.64,51.153,1620614
2007-09-12,51.808,53.256,51.622,52.788,741225
2007-09-13,52.929,54.424,52.648,53.723,1019017
2007-09-14,54.284,55.124,52.415,53.443,1183771
2007-09-17,53.256,54.424,53.069,54.424,603463
2007-09-18,54.751,55.545,54.003,55.357,1146362
2007-09-19,57.087,59.189,56.76,59.142,1249393
2007-09-20,59.049,59.049,57.414,57.927,881730
2007-09-21,57.927,58.768,57.507,58.395,1933329
2007-09-24,58.114,59.937,57.974,58.815,941002
2007-09-25,58.161,58.581,56.76,57.835,696532
2007-09-26,57.974,58.722,57.04,58.301,271600
2007-09-27,59.235,60.123,57.974,57.974,1010905
2007-09-28,59.095,59.235,57.227,57.694,591736
2007-10-01,57.46,58.908,57.367,58.581,491614
2007-10-02,59.516,60.403,59.516,60.216,1989978
2007-10-03,60.17,60.59,59.049,59.376,1094861
2007-10-04,59.422,60.17,58.628,59.796,998540
2007-10-05,59.796,60.964,59.796,60.263,577171
2007-10-08,60.357,60.637,58.955,59.516,823766
2007-10-09,59.095,60.777,58.768,60.73,1560536
2007-10-10,61.244,61.758,60.17,60.73,1210853
2007-10-11,61.151,64.515,60.87,64.515,1524414
2007-10-12,62.552,64.842,62.552,64.421,1323761
2007-10-15,65.402,67.737,64.935,66.804,1414120
2007-10-16,65.869,66.571,64.749,65.308,1440785
2007-10-17,65.168,65.869,63.813,64.935,1080842
2007-10-18,64.935,65.589,61.665,61.992,1675161
2007-10-19,61.431,63.767,61.011,63.066,923232
2007-10-22,61.197,62.646,60.357,62.038,1158439
2007-10-23,62.599,63.627,62.133,63.393,793299
2007-10-24,63.066,63.066,61.805,62.832,1121385
2007-10-25,63.533,64.094,63.113,64,1262747
2007-10-26,64.468,65.822,63.58,64.888,641466
2007-10-29,65.635,66.336,65.168,65.168,782461
2007-10-30,64.935,64.935,62.599,63.907,903421
2007-10-31,63.954,63.954,62.739,63.159,850503
2007-11-02,61.197,62.133,60.684,60.73,1424202
2007-11-05,60.73,60.73,57.927,58.862,1051763
2007-11-06,59.562,60.403,59.095,59.376,597495
2007-11-07,60.45,60.684,57.927,58.488,902292
2007-11-08,56.059,59.703,56.059,58.441,1217583
2007-11-09,58.862,58.862,54.19,55.592,2648101
2007-11-12,54.751,55.919,54.05,54.657,1204371
2007-11-13,57.46,57.46,54.003,55.357,1332751
2007-11-14,56.059,56.76,55.357,55.592,1030703
2007-11-15,56.059,57.273,54.003,54.424,1384183
2007-11-16,54.19,56.012,52.835,54.891,1189011
2007-11-19,55.451,55.825,53.863,54.657,664387
2007-11-20,53.723,54.05,52.555,53.863,1090439
2007-11-21,52.322,54.05,52.088,52.788,1376095
2007-11-22,53.256,53.256,51.107,51.107,1292865
2007-11-23,51.855,52.182,51.295,51.622,2027286
2007-11-26,52.088,52.929,51.153,51.387,2158380
2007-11-27,51.153,51.341,49.005,49.519,1471005
2007-11-28,49.566,51.387,47.976,51.341,2615861
2007-11-29,52.322,52.509,51.107,51.574,2228532
2007-11-30,52.088,53.021,52.088,52.788,1462035
2007-12-03,53.349,53.397,50.919,50.967,725877
2007-12-04,50.686,51.481,49.66,51.481,585799
2007-12-05,51.901,55.031,51.528,55.031,2600649
2007-12-06,55.031,55.357,53.77,54.564,1241039
2007-12-07,55.031,55.685,54.798,55.124,1611383
2007-12-10,55.498,55.873,54.33,54.424,1817384
2007-12-11,54.704,54.891,53.302,53.536,1607654
2007-12-12,52.648,54.05,52.322,53.957,1618188
2007-12-13,53.397,54.05,52.088,52.788,831562
2007-12-14,52.555,53.397,50.079,50.686,2334730
2007-12-17,49.987,50.033,47.65,47.65,2387123
2007-12-18,48.537,48.818,45.548,47.698,2932169
2007-12-19,47.698,48.443,46.716,48.116,2880925
2007-12-20,48.351,50.452,48.351,49.333,1843962
2007-12-21,49.706,50.686,49.052,50.452,4720156
2007-12-27,51.528,52.648,50.452,50.686,982320
2007-12-28,49.987,50.546,49.192,49.425,1670401
2008-01-02,49.66,50.265,48.584,48.584,684248
2008-01-03,48.911,50.546,48.116,49.893,1000172
2008-01-04,51.387,51.995,49.987,49.987,2697104
2008-01-07,49.612,50.405,49.192,49.333,1385938
2008-01-08,49.752,51.201,49.005,51.153,3892066
2008-01-09,51.387,51.435,49.66,49.987,3773797
2008-01-10,50.033,50.359,48.397,49.285,1423149
2008-01-11,49.425,49.752,48.351,49.098,1683889
2008-01-14,49.333,49.846,48.584,49.052,1695367
2008-01-15,48.724,49.333,46.716,46.95,1668630
2008-01-16,44.567,45.5,41.647,44.379,3566262
2008-01-17,45.198,45.5,43.025,44.146,2695214
2008-01-18,43.492,44.801,42.582,44.497,2420260
2008-01-21,43.211,43.421,40.222,40.526,2434032
2008-01-22,38.026,41.484,38.026,40.689,3219109
2008-01-23,42.044,42.044,38.516,40.176,3956843
2008-01-24,40.643,41.951,40.549,41.576,2440748
2008-01-25,42.371,43.843,42.278,43.259,3124455
2008-01-28,42.162,42.884,41.249,41.997,1586394
2008-01-29,42.512,44.123,42.512,43.819,1857958
2008-01-30,44.146,44.333,42.582,43.679,1530392
2008-01-31,43.399,43.656,41.624,42.162,1227976
2008-02-01,43.563,45.314,43.468,44.755,4125298
2008-02-04,46.762,47.417,45.128,45.921,1446681
2008-02-05,45.921,46.319,43.89,43.89,1591461
2008-02-06,43.025,44.427,42.278,44.427,1615885
2008-02-07,44.473,44.755,42.606,43.913,1305340
2008-02-08,45.361,46.481,44.613,46.481,3192704
2008-02-11,46.412,47.136,45.945,46.248,2333817
2008-02-12,47.277,48.351,46.809,48.351,2333417
2008-02-13,47.837,49.612,47.371,49.052,2052881
2008-02-14,49.987,50.826,48.537,49.285,3212453
2008-02-15,49.052,49.799,48.584,49.005,1894655
2008-02-18,49.519,50.592,49.519,50.033,1610622
2008-02-19,50.686,51.387,49.752,50.686,3376391
2008-02-20,50.732,51.901,49.987,51.622,2582169
2008-02-21,52.322,52.975,51.387,51.528,2104614
2008-02-22,51.528,51.714,49.987,50.359,1185792
2008-02-25,51.622,52.509,51.153,51.949,2637448
2008-02-26,51.435,51.622,50.592,50.919,2223906
2008-02-27,51.247,52.602,51.247,52.322,1592898
2008-02-28,52.555,52.555,50.732,50.826,1311035
2008-02-29,50.967,51.295,49.612,50.873,1984351
2008-03-03,49.752,51.153,49.192,51.153,1772396
2008-03-04,51.387,52.509,50.219,51.247,969528
2008-03-05,50.873,51.107,49.752,51.107,2504503
2008-03-06,51.622,51.622,50.172,50.313,2109028
2008-03-07,49.66,50.499,49.285,49.752,1218342
2008-03-10,49.519,50.546,48.397,48.443,1350665
2008-03-11,47.371,49.893,47.371,48.957,1411892
2008-03-12,49.566,49.752,48.63,49.473,1257005
2008-03-13,48.63,48.63,47.417,47.463,1561531
2008-03-14,47.837,48.257,46.809,47.277,2020937
2008-03-17,46.716,46.716,44.613,44.613,1539633
2008-03-18,44.871,45.314,44.053,44.613,2148347
2008-03-19,45.128,45.174,43.679,44.473,1721166
2008-03-20,43.399,43.773,42.606,42.606,2830412
2008-03-25,44.473,44.661,43.025,43.725,2853329
2008-03-26,43.913,44.824,43.773,44.613,1780414
2008-03-27,45.104,47.837,45.104,47.837,2256983
2008-03-28,47.604,49.146,46.857,48.584,2389841
2008-03-31,47.65,48.443,47.044,47.837,1214201
2008-04-01,47.65,48.584,46.809,47.65,2169951
2008-04-02,48.116,48.584,47.604,47.604,1811312
2008-04-03,47.604,48.07,46.389,46.95,1203446
2008-04-04,47.184,48.443,46.997,48.303,1091263
2008-04-07,49.052,49.799,48.818,49.706,2026444
2008-04-08,49.285,49.285,48.257,48.537,955530
2008-04-09,47.883,49.566,47.883,49.519,1190168
2008-04-10,49.425,49.519,48.584,49.146,669897
2008-04-11,49.425,50.265,47.23,47.23,1334370
2008-04-14,47.184,47.463,46.248,46.248,1204055
2008-04-15,46.481,47.837,46.481,47.184,840970
2008-04-16,47.93,48.911,47.09,48.911,1652377
2008-04-17,48.584,49.987,48.491,49.379,1936378
2008-04-18,49.285,49.939,48.584,49.239,1164380
2008-04-21,49.473,49.893,48.491,48.724,574201
2008-04-22,49.098,49.379,48.21,48.678,1007304
2008-04-23,48.678,49.379,47.184,47.184,1260777
2008-04-24,47.698,48.957,47.698,48.443,1595621
2008-04-25,48.678,48.911,48.07,48.07,1253065
2008-04-28,48.584,49.192,48.303,49.052,833386
2008-04-29,49.146,49.146,48.024,48.024,599177
2008-04-30,48.116,48.818,47.463,47.93,1139049
2008-05-05,49.052,49.752,48.024,49.425,1703455
2008-05-06,49.939,49.939,49.146,49.285,952704
2008-05-07,49.752,50.919,49.612,50.732,2322128
2008-05-08,50.126,51.295,49.519,50.919,2965348
2008-05-09,51.013,51.013,49.052,49.146,4100127
2008-05-12,49.893,49.893,49.146,49.752,787648
2008-05-13,50.126,50.686,49.566,50.313,1026381
2008-05-14,50.686,51.201,50.592,51.153,1568102
2008-05-15,50.826,51.059,50.359,50.919,965567
2008-05-16,51.107,51.995,51.107,51.855,1491135
2008-05-19,51.995,53.069,51.714,52.228,1475730
2008-05-20,52.741,52.741,51.435,51.855,2568961
2008-05-21,51.855,52.462,51.622,51.855,675821
2008-05-23,51.901,52.322,49.939,51.107,1503976
2008-05-26,51.153,51.528,50.64,50.64,390819
2008-05-27,51.341,51.481,50.033,50.033,1047332
2008-05-28,50.546,50.686,49.379,49.752,2225740
2008-05-29,50.126,50.265,47.323,47.323,2370900
2008-05-30,48.164,48.864,48.024,48.164,1376407
2008-06-02,48.491,48.491,47.604,47.883,1233212
2008-06-03,47.883,48.911,47.65,48.584,789406
2008-06-04,48.491,48.491,47.883,47.976,1164621
2008-06-05,48.07,48.351,47.463,48.116,1066205
2008-06-06,48.63,49.285,47.93,47.93,947887
2008-06-09,47.65,48.584,47.184,47.417,998998
2008-06-10,46.95,47.136,45.082,45.361,1752270
2008-06-11,45.758,46.132,44.708,45.29,897525
2008-06-12,45.735,46.202,45.29,45.968,1522853
2008-06-13,46.085,46.225,45.408,46.154,854397
2008-06-16,46.716,47.277,45.361,45.361,1316023
2008-06-17,45.617,46.716,45.454,45.454,1038039
2008-06-18,45.735,46.062,44.847,45.687,918894
2008-06-19,44.895,46.903,44.895,46.622,1165769
2008-06-20,46.857,48.21,46.857,47.65,2526083
2008-06-23,47.837,48.443,46.716,46.716,932227
2008-06-24,47.23,47.557,46.668,47.463,865850
2008-06-25,48.21,48.21,47.743,48.024,938498
2008-06-26,48.537,48.537,47.371,48.303,650716
2008-06-27,47.65,48.116,47.277,47.417,849379
2008-06-30,48.073,48.258,46.714,46.714,1337170
2008-07-01,46.903,47.277,46.038,46.668,1638393
2008-07-02,46.716,47.323,46.389,46.575,751836
2008-07-03,46.202,46.202,44.847,44.847,3281035
2008-07-04,44.847,45.222,43.142,44.123,1275448
2008-07-07,44.286,44.519,43.352,43.586,1692219
2008-07-08,43.375,44.847,42.746,44.31,1713236
2008-07-09,44.613,45.383,44.497,44.941,2720972
2008-07-10,44.662,46.411,44.615,45.783,1441995
2008-07-11,46.457,46.905,45.664,46.436,1522076
2008-07-14,47.229,47.651,46.529,46.905,1523796
2008-07-15,46.648,46.905,45.361,45.711,1499650
2008-07-16,46.611,46.663,44.451,44.862,1825855
2008-07-17,46.148,46.277,44.245,44.837,2875088
2008-07-18,45.017,45.017,42.033,43.036,3775371
2008-07-21,42.187,44.606,42.187,44.606,1521307
2008-07-22,44.245,44.965,43.988,44.245,1517864
2008-07-23,44.579,44.579,42.599,43.164,2730221
2008-07-24,43.01,43.268,40.644,41.004,2706516
2008-07-25,40.695,40.9,38.637,39.667,4232656
2008-07-28,39.717,40.798,39.383,40.541,1104219
2008-07-29,40.335,40.9,39.82,40.078,2285475
2008-07-30,40.515,41.724,40.412,41.672,2128927
2008-07-31,42.702,43.705,42.393,43.654,3567432
2008-08-01,43.395,43.395,42.136,42.136,1637677
2008-08-04,42.342,42.521,38.842,38.842,2300040
2008-08-05,39.332,39.358,37.352,37.583,2408184
2008-08-06,38.535,38.895,37.865,38.715,1910008
2008-08-07,38.586,39.717,38.509,39.46,1354845
2008-08-08,39.614,39.614,37.969,37.969,1327285
2008-08-11,38.842,39.048,37.969,38.586,869042
2008-08-12,38.483,39.563,38.483,39.358,1899008
2008-08-13,39.101,40.052,38.972,39.538,1268343
2008-08-14,39.743,41.621,39.743,40.335,1770494
2008-08-18,40.129,41.056,39.486,39.486,726464
2008-08-19,39.101,39.203,36.733,36.733,1388895
2008-08-20,37.479,38.304,36.785,37.557,2088538
2008-08-21,37.325,38.741,37.274,38.637,1158969
2008-08-22,39.048,39.614,38.69,38.842,2460586
2008-08-25,38.946,38.946,38.225,38.225,373197
2008-08-26,37.788,38.046,37.145,37.352,705425
2008-08-27,37.609,38.174,37.094,38.174,927961
2008-08-28,38.252,39.486,37.609,39.46,1448908
2008-08-29,39.46,40.232,39.203,39.794,1248358
2008-09-01,38.637,39.563,38.456,38.535,474561
2008-09-02,38.122,38.483,36.914,37.557,2275696
2008-09-03,37.479,37.815,37.068,37.352,2015596
2008-09-04,37.609,37.917,37.222,37.788,1252819
2008-09-05,36.707,37.094,34.469,34.522,5018253
2008-09-08,34.984,35.911,34.469,34.573,1415682
2008-09-09,34.496,35.139,33.184,33.93,2216942
2008-09-10,33.442,33.826,32.515,33.055,3975398
2008-09-11,32.953,33.956,32.953,32.978,2368678
2008-09-12,33.956,34.573,33.673,34.187,2145666
2008-09-15,33.956,33.956,32.154,32.412,1975242
2008-09-16,32.103,32.36,29.326,29.326,3133617
2008-09-17,29.839,30.585,28.4,28.837,4303170
2008-09-18,27.781,29.505,27.575,29.428,4404347
2008-09-19,30.251,31.718,29.917,30.843,5822141
2008-09-22,31.588,31.588,30.816,31.384,2013692
2008-09-23,31.075,31.075,29.428,29.558,2754264
2008-09-24,29.685,29.995,28.862,29.505,1798027
2008-09-25,29.326,30.02,28.912,30.02,1385139
2008-09-26,29.685,30.534,29.351,30.354,3512859
2008-09-29,30.302,30.302,26.804,26.804,3046510
2008-09-30,24.9,25.955,24.232,25.699,4469289
2008-10-01,26.033,27.344,26.033,26.985,2906145
2008-10-02,27.01,27.01,24.72,25.209,1883527
2008-10-03,24.695,25.049,23.409,23.537,3392022
2008-10-06,22.431,22.431,21.151,21.151,6972680
2008-10-07,21.865,21.917,20.039,20.065,4576531
2008-10-08,19.19,20.193,18.907,19.447,9653971
2008-10-09,19.643,19.777,18.583,18.583,4956250
2008-10-10,17.08,17.235,14.395,14.673,8122498
2008-10-13,15.691,15.882,14.123,14.354,7206249
2008-10-14,15.691,17.339,15.182,17.133,9044776
2008-10-15,16.566,16.592,15.074,15.429,3283669
2008-10-16,13.891,15.949,13.839,14.739,3768590
2008-10-17,15.8,15.892,14.03,14.149,4692317
2008-10-20,15.044,15.044,13.546,13.546,3971849
2008-10-21,13.546,13.546,12.604,12.734,3087661
2008-10-22,12.101,12.167,11.319,11.421,3960462
2008-10-23,11.313,11.859,10.726,11.371,4283331
2008-10-24,10.865,11.163,10.398,11.01,3358914
2008-10-27,10.546,12.245,10.331,11.623,3162936
2008-10-28,12.604,13.325,12.604,12.965,5069041
2008-10-29,14.404,15.28,14.149,15.1,4973277
2008-10-30,16.257,16.541,14.534,15.176,5464882
2008-10-31,14.663,15.666,14.404,15.666,2984603
2008-11-03,15.892,15.892,15.151,15.176,2838838
2008-11-04,15.182,16.025,14.766,16.025,3794643
2008-11-05,15.949,15.949,15.095,15.373,2323985
2008-11-06,14.611,15.176,14.404,14.404,2002870
2008-11-07,14.199,14.91,14.199,14.519,1669904
2008-11-10,15.356,15.383,14.971,15.023,1355913
2008-11-12,14.508,14.56,12.867,13.88,3621902
2008-11-13,12.604,13.571,12.604,12.872,3719036
2008-11-14,13.66,13.967,13.273,13.531,3812542
2008-11-17,13.475,13.602,13.067,13.377,1529737
2008-11-18,13.269,13.362,12.147,12.45,4290454
2008-11-19,12.604,12.708,11.988,12.687,2141164
2008-11-20,11.833,12.039,11.329,11.529,2438348
2008-11-21,11.931,12.09,11.653,11.833,1801222
2008-11-24,12.352,13.325,12.09,13.325,2609474
2008-11-25,13.582,13.829,13.331,13.685,2903090
2008-11-26,13.48,14.483,13.299,14.046,2946317
2008-11-27,14.364,14.919,14.364,14.919,4342244
2008-11-28,14.766,15.326,14.404,14.869,5101756
2008-12-01,14.869,14.976,13.906,14.395,1993212
2008-12-02,13.685,14.76,13.531,14.76,1930608
2008-12-03,14.663,14.869,13.453,13.747,4281605
2008-12-04,13.891,14.251,13.706,14.149,4619310
2008-12-05,13.886,14.097,13.495,13.66,4794223
2008-12-08,14.41,14.534,14.256,14.404,2898244
2008-12-09,14.41,14.858,14.225,14.766,2163340
2008-12-10,14.714,15.295,14.673,15.295,2217986
2008-12-11,15.31,15.413,14.75,15.295,2162882
2008-12-12,14.462,15.119,14.436,15.023,2833404
2008-12-15,15.28,15.691,15.28,15.63,1399796
2008-12-16,15.691,16.361,15.435,16.303,3558430
2008-12-17,16.387,16.505,14.925,14.925,4593238
2008-12-18,14.919,15.28,14.508,14.914,1547386
2008-12-19,14.663,15.28,14.57,14.739,3109652
2008-12-22,14.976,15.013,13.942,14.046,1972529
2008-12-23,14.046,14.298,13.891,14.149,506275
2008-12-29,14.225,14.657,14.225,14.497,836214
2008-12-30,14.663,14.869,14.404,14.404,1943741
2008-12-31,14.663,14.864,14.462,14.467,746768
2009-01-05,15.275,15.691,15.235,15.691,2134906
2009-01-06,15.949,16.977,15.686,16.977,3673949
2009-01-07,17.029,17.791,16.721,17.076,7650629
2009-01-08,16.453,17.133,16.361,17.029,3828742
2009-01-09,17.133,17.389,16.824,16.824,2510529
2009-01-12,16.772,17.096,16.052,16.207,1426597
2009-01-13,15.64,16.093,15.31,16.01,2233716
2009-01-14,16.288,16.412,15.157,15.229,2454389
2009-01-15,15.229,15.718,14.56,15.331,1610164
2009-01-16,15.949,16.128,15.666,16.067,2245902
2009-01-19,16.308,16.699,16,16.308,3214610
2009-01-20,15.949,16.438,15.743,16.268,1850883
2009-01-21,15.938,16.268,15.588,16.098,2978497
2009-01-22,16.566,16.566,14.123,14.457,5652573
2009-01-23,14.251,14.395,13.685,14.149,2689431
2009-01-26,14.302,15.872,13.973,15.872,2734977
2009-01-27,15.747,16.15,14.971,14.971,2541632
2009-01-28,15.537,15.794,15.023,15.331,1202865
2009-01-29,15.429,15.625,14.935,15.506,2188709
2009-01-30,15.229,15.672,15.125,15.486,3048166
2009-02-02,15.229,15.326,14.771,14.91,1237253
2009-02-03,15.146,15.151,14.611,14.971,1031034
2009-02-04,15.125,16.207,15.095,16.207,2975319
2009-02-05,16.207,17.493,15.718,16.721,5041313
2009-02-06,17.389,18.007,17.389,18.007,4102554
2009-02-09,18.445,19.267,18.007,19.267,2151555
2009-02-10,18.831,19.225,18.372,18.82,2808520
2009-02-11,18.063,18.213,17.472,17.544,3780419
